time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z
0.9256,0.008641188,5.485672392,-3.594463608,6.558417865,0.001317572,0.836432278,-0.548068708,1.61953E-06,0.692065477,0.001206897,0.766172855,-0.502031519,0.00862711,5.477446058,-0.153894066
0.9257,0.008640973,5.485536029,-3.595580971,6.558916276,0.001317439,0.836347927,-0.548197419,1.61946E-06,0.692169724,0.001206776,0.766095589,-0.502149418,0.008627943,5.477974706,-0.154235382
0.9258,0.008640758,5.485399643,-3.596698357,6.559414835,0.001317306,0.836263566,-0.5483261,1.61938E-06,0.692274009,0.001206654,0.766018315,-0.50226729,0.008628776,5.478503331,-0.154576727
0.9259,0.008640544,5.485263236,-3.597815764,6.559913544,0.001317173,0.836179197,-0.548454753,1.6193E-06,0.692378334,0.001206532,0.765941032,-0.502385136,0.008629608,5.479031932,-0.154918101
0.926,0.008640329,5.485126807,-3.598933193,6.560412401,0.00131704,0.836094817,-0.548583378,1.61922E-06,0.692482697,0.00120641,0.76586374,-0.502502956,0.008630441,5.47956051,-0.155259503
0.9261,0.008640114,5.484990356,-3.600050644,6.560911407,0.001316908,0.836010428,-0.548711973,1.61914E-06,0.6925871,0.001206289,0.76578644,-0.50262075,0.008631273,5.480089063,-0.155600934
0.9262,0.008639899,5.484853883,-3.601168117,6.561410563,0.001316775,0.83592603,-0.54884054,1.61906E-06,0.692691541,0.001206167,0.765709131,-0.502738518,0.008632106,5.480617593,-0.155942394
0.9263,0.008639684,5.484717388,-3.602285612,6.561909867,0.001316642,0.835841622,-0.548969078,1.61898E-06,0.692796022,0.001206045,0.765631814,-0.502856259,0.008632938,5.481146099,-0.156283882
0.9264,0.008639469,5.484580871,-3.603403129,6.56240932,0.001316509,0.835757205,-0.549097588,1.6189E-06,0.692900541,0.001205923,0.765554487,-0.502973974,0.008633771,5.481674581,-0.156625398
0.9265,0.008639254,5.484444333,-3.604520667,6.562908922,0.001316376,0.835672778,-0.549226069,1.61882E-06,0.6930051,0.001205802,0.765477152,-0.503091662,0.008634603,5.482203039,-0.156966944
0.9266,0.008639039,5.484307772,-3.605638228,6.563408673,0.001316243,0.835588342,-0.549354521,1.61874E-06,0.693109698,0.00120568,0.765399809,-0.503209325,0.008635435,5.482731474,-0.157308517
0.9267,0.008638824,5.484171189,-3.606755811,6.563908572,0.00131611,0.835503897,-0.549482945,1.61867E-06,0.693214335,0.001205558,0.765322457,-0.503326961,0.008636268,5.483259885,-0.15765012
0.9268,0.008638609,5.484034585,-3.607873415,6.56440862,0.001315977,0.835419442,-0.54961134,1.61859E-06,0.693319011,0.001205436,0.765245096,-0.503444571,0.0086371,5.483788272,-0.15799175
0.9269,0.008638394,5.483897958,-3.608991042,6.564908817,0.001315844,0.835334977,-0.549739706,1.61851E-06,0.693423726,0.001205314,0.765167726,-0.503562154,0.008637932,5.484316635,-0.158333409
0.927,0.008638179,5.48376131,-3.61010869,6.565409163,0.001315711,0.835250504,-0.549868043,1.61843E-06,0.69352848,0.001205192,0.765090348,-0.503679712,0.008638764,5.484844974,-0.158675097
0.9271,0.008637964,5.48362464,-3.61122636,6.565909657,0.001315578,0.835166021,-0.549996352,1.61835E-06,0.693633273,0.001205071,0.765012962,-0.503797243,0.008639597,5.485373289,-0.159016813
0.9272,0.008637749,5.483487948,-3.612344052,6.566410301,0.001315445,0.835081528,-0.550124632,1.61827E-06,0.693738105,0.001204949,0.764935567,-0.503914747,0.008640429,5.485901581,-0.159358557
0.9273,0.008637533,5.483351233,-3.613461767,6.566911092,0.001315311,0.834997026,-0.550252884,1.61819E-06,0.693842976,0.001204827,0.764858163,-0.504032226,0.008641261,5.486429849,-0.159700329
0.9274,0.008637318,5.483214497,-3.614579503,6.567412033,0.001315178,0.834912515,-0.550381107,1.61811E-06,0.693947886,0.001204705,0.76478075,-0.504149678,0.008642093,5.486958092,-0.16004213
0.9275,0.008637103,5.483077739,-3.615697261,6.567913122,0.001315045,0.834827994,-0.550509301,1.61803E-06,0.694052835,0.001204583,0.764703329,-0.504267104,0.008642925,5.487486312,-0.160383959
0.9276,0.008636888,5.482940959,-3.616815041,6.56841436,0.001314912,0.834743465,-0.550637466,1.61795E-06,0.694157824,0.001204461,0.7646259,-0.504384504,0.008643757,5.488014509,-0.160725816
0.9277,0.008636672,5.482804158,-3.617932842,6.568915746,0.001314779,0.834658925,-0.550765603,1.61787E-06,0.694262851,0.001204339,0.764548462,-0.504501877,0.008644589,5.488542681,-0.161067702
0.9278,0.008636457,5.482667334,-3.619050666,6.569417281,0.001314646,0.834574377,-0.550893711,1.61779E-06,0.694367918,0.001204217,0.764471016,-0.504619224,0.008645421,5.48907083,-0.161409616
0.9279,0.008636241,5.482530488,-3.620168512,6.569918964,0.001314513,0.834489819,-0.551021791,1.61772E-06,0.694473023,0.001204095,0.764393561,-0.504736545,0.008646252,5.489598954,-0.161751557
0.928,0.008636026,5.482393621,-3.621286379,6.570420796,0.001314379,0.834405252,-0.551149841,1.61764E-06,0.694578168,0.001203973,0.764316097,-0.50485384,0.008647084,5.490127055,-0.162093528
0.9281,0.00863581,5.482256731,-3.622404269,6.570922776,0.001314246,0.834320676,-0.551277863,1.61756E-06,0.694683352,0.001203851,0.764238625,-0.504971108,0.008647916,5.490655132,-0.162435526
0.9282,0.008635595,5.48211982,-3.62352218,6.571424905,0.001314113,0.83423609,-0.551405857,1.61748E-06,0.694788575,0.001203729,0.764161145,-0.50508835,0.008648748,5.491183185,-0.162777552
0.9283,0.008635379,5.481982887,-3.624640113,6.571927182,0.00131398,0.834151495,-0.551533821,1.6174E-06,0.694893837,0.001203607,0.764083656,-0.505205566,0.008649579,5.491711214,-0.163119606
0.9284,0.008635164,5.481845931,-3.625758069,6.572429608,0.001313846,0.834066891,-0.551661757,1.61732E-06,0.694999138,0.001203485,0.764006158,-0.505322756,0.008650411,5.49223922,-0.163461689
0.9285,0.008634948,5.481708954,-3.626876046,6.572932182,0.001313713,0.833982278,-0.551789665,1.61724E-06,0.695104478,0.001203363,0.763928652,-0.505439919,0.008651243,5.492767201,-0.163803799
0.9286,0.008634732,5.481571955,-3.627994045,6.573434905,0.00131358,0.833897655,-0.551917543,1.61716E-06,0.695209858,0.001203241,0.763851138,-0.505557056,0.008652074,5.493295159,-0.164145938
0.9287,0.008634517,5.481434934,-3.629112066,6.573937776,0.001313447,0.833813024,-0.552045393,1.61708E-06,0.695315276,0.001203119,0.763773615,-0.505674167,0.008652906,5.493823093,-0.164488104
0.9288,0.008634301,5.481297892,-3.630230108,6.574440795,0.001313313,0.833728383,-0.552173215,1.617E-06,0.695420733,0.001202996,0.763696084,-0.505791251,0.008653737,5.494351003,-0.164830298
0.9289,0.008634085,5.481160827,-3.631348173,6.574943963,0.00131318,0.833643733,-0.552301007,1.61692E-06,0.69552623,0.001202874,0.763618544,-0.505908309,0.008654569,5.494878889,-0.165172521
0.929,0.008633869,5.48102374,-3.63246626,6.575447279,0.001313047,0.833559073,-0.552428771,1.61684E-06,0.695631766,0.001202752,0.763540996,-0.506025341,0.0086554,5.495406751,-0.165514771
0.9291,0.008633653,5.480886632,-3.633584368,6.575950743,0.001312913,0.833474405,-0.552556506,1.61676E-06,0.695737341,0.00120263,0.76346344,-0.506142347,0.008656232,5.495934589,-0.165857049
0.9292,0.008633437,5.480749501,-3.634702499,6.576454355,0.00131278,0.833389727,-0.552684213,1.61668E-06,0.695842955,0.001202508,0.763385875,-0.506259326,0.008657063,5.496462403,-0.166199355
0.9293,0.008633222,5.480612349,-3.635820651,6.576958116,0.001312647,0.83330504,-0.552811891,1.6166E-06,0.695948608,0.001202386,0.763308302,-0.506376279,0.008657894,5.496990194,-0.166541688
0.9294,0.008633006,5.480475174,-3.636938826,6.577462025,0.001312513,0.833220345,-0.55293954,1.61653E-06,0.6960543,0.001202263,0.76323072,-0.506493206,0.008658726,5.49751796,-0.16688405
0.9295,0.00863279,5.480337978,-3.638057022,6.577966082,0.00131238,0.83313564,-0.55306716,1.61645E-06,0.696160031,0.001202141,0.763153131,-0.506610106,0.008659557,5.498045703,-0.167226439
0.9296,0.008632574,5.48020076,-3.63917524,6.578470287,0.001312246,0.833050925,-0.553194752,1.61637E-06,0.696265802,0.001202019,0.763075532,-0.50672698,0.008660388,5.498573422,-0.167568856
0.9297,0.008632357,5.48006352,-3.64029348,6.578974641,0.001312113,0.832966202,-0.553322315,1.61629E-06,0.696371611,0.001201897,0.762997926,-0.506843828,0.008661219,5.499101117,-0.167911301
0.9298,0.008632141,5.479926258,-3.641411742,6.579479142,0.001311979,0.83288147,-0.55344985,1.61621E-06,0.69647746,0.001201775,0.762920311,-0.50696065,0.00866205,5.499628788,-0.168253773
0.9299,0.008631925,5.479788975,-3.642530025,6.579983792,0.001311846,0.832796728,-0.553577355,1.61613E-06,0.696583348,0.001201652,0.762842688,-0.507077445,0.008662882,5.500156435,-0.168596274
0.93,0.008631709,5.479651669,-3.643648331,6.58048859,0.001311712,0.832711978,-0.553704832,1.61605E-06,0.696689275,0.00120153,0.762765056,-0.507194214,0.008663713,5.500684058,-0.168938801
0.9301,0.008631493,5.479514341,-3.644766659,6.580993536,0.001311579,0.832627218,-0.553832281,1.61597E-06,0.696795241,0.001201408,0.762687416,-0.507310957,0.008664544,5.501211657,-0.169281357
0.9302,0.008631277,5.479376992,-3.645885008,6.58149863,0.001311445,0.83254245,-0.5539597,1.61589E-06,0.696901246,0.001201285,0.762609768,-0.507427674,0.008665375,5.501739232,-0.16962394
0.9303,0.00863106,5.47923962,-3.64700338,6.582003871,0.001311312,0.832457672,-0.554087091,1.61581E-06,0.697007291,0.001201163,0.762532112,-0.507544364,0.008666206,5.502266784,-0.16996655
0.9304,0.008630844,5.479102227,-3.648121773,6.582509261,0.001311178,0.832372885,-0.554214453,1.61573E-06,0.697113374,0.001201041,0.762454447,-0.507661028,0.008667036,5.502794311,-0.170309188
0.9305,0.008630628,5.478964812,-3.649240188,6.583014799,0.001311045,0.83228809,-0.554341787,1.61565E-06,0.697219497,0.001200918,0.762376774,-0.507777666,0.008667867,5.503321815,-0.170651854
0.9306,0.008630411,5.478827375,-3.650358625,6.583520485,0.001310911,0.832203285,-0.554469092,1.61557E-06,0.697325659,0.001200796,0.762299093,-0.507894277,0.008668698,5.503849294,-0.170994547
0.9307,0.008630195,5.478689916,-3.651477084,6.584026319,0.001310778,0.832118471,-0.554596368,1.61549E-06,0.69743186,0.001200674,0.762221403,-0.508010862,0.008669529,5.50437675,-0.171337268
0.9308,0.008629979,5.478552435,-3.652595565,6.584532301,0.001310644,0.832033649,-0.554723616,1.61541E-06,0.6975381,0.001200551,0.762143706,-0.508127421,0.00867036,5.504904182,-0.171680016
0.9309,0.008629762,5.478414933,-3.653714067,6.585038431,0.001310511,0.831948817,-0.554850834,1.61533E-06,0.69764438,0.001200429,0.762066,-0.508243953,0.00867119,5.50543159,-0.172022792
0.931,0.008629546,5.478277408,-3.654832592,6.585544708,0.001310377,0.831863976,-0.554978024,1.61525E-06,0.697750698,0.001200307,0.761988286,-0.50836046,0.008672021,5.505958973,-0.172365594
0.9311,0.008629329,5.478139861,-3.655951139,6.586051134,0.001310243,0.831779127,-0.555105186,1.61517E-06,0.697857056,0.001200184,0.761910564,-0.50847694,0.008672852,5.506486333,-0.172708425
0.9312,0.008629112,5.478002293,-3.657069707,6.586557707,0.00131011,0.831694268,-0.555232319,1.61509E-06,0.697963453,0.001200062,0.761832833,-0.508593393,0.008673682,5.507013669,-0.173051282
0.9313,0.008628896,5.477864703,-3.658188297,6.587064428,0.001309976,0.831609401,-0.555359423,1.61501E-06,0.698069889,0.001199939,0.761755094,-0.508709821,0.008674513,5.507540981,-0.173394167
0.9314,0.008628679,5.477727091,-3.659306909,6.587571297,0.001309842,0.831524525,-0.555486498,1.61494E-06,0.698176364,0.001199817,0.761677348,-0.508826222,0.008675344,5.508068269,-0.17373708
0.9315,0.008628462,5.477589457,-3.660425543,6.588078313,0.001309709,0.831439639,-0.555613545,1.61486E-06,0.698282879,0.001199694,0.761599593,-0.508942597,0.008676174,5.508595533,-0.174080019
0.9316,0.008628246,5.477451801,-3.661544199,6.588585478,0.001309575,0.831354745,-0.555740562,1.61478E-06,0.698389432,0.001199572,0.761521829,-0.509058945,0.008677004,5.509122774,-0.174422986
0.9317,0.008628029,5.477314123,-3.662662877,6.58909279,0.001309441,0.831269842,-0.555867552,1.6147E-06,0.698496025,0.001199449,0.761444058,-0.509175268,0.008677835,5.50964999,-0.17476598
0.9318,0.008627812,5.477176423,-3.663781577,6.58960025,0.001309307,0.83118493,-0.555994512,1.61462E-06,0.698602657,0.001199327,0.761366279,-0.509291564,0.008678665,5.510177182,-0.175109001
0.9319,0.008627595,5.477038702,-3.664900298,6.590107857,0.001309174,0.831100009,-0.556121444,1.61454E-06,0.698709328,0.001199204,0.761288491,-0.509407833,0.008679496,5.51070435,-0.17545205
0.932,0.008627379,5.476900958,-3.666019042,6.590615613,0.00130904,0.83101508,-0.556248347,1.61446E-06,0.698816038,0.001199082,0.761210695,-0.509524077,0.008680326,5.511231495,-0.175795125
0.9321,0.008627162,5.476763193,-3.667137807,6.591123515,0.001308906,0.830930141,-0.556375222,1.61438E-06,0.698922788,0.001198959,0.761132892,-0.509640294,0.008681156,5.511758615,-0.176138228
0.9322,0.008626945,5.476625406,-3.668256594,6.591631566,0.001308772,0.830845194,-0.556502067,1.6143E-06,0.699029577,0.001198837,0.76105508,-0.509756485,0.008681986,5.512285711,-0.176481357
0.9323,0.008626728,5.476487596,-3.669375404,6.592139764,0.001308638,0.830760238,-0.556628885,1.61422E-06,0.699136404,0.001198714,0.76097726,-0.509872649,0.008682817,5.512812784,-0.176824514
0.9324,0.008626511,5.476349765,-3.670494235,6.59264811,0.001308505,0.830675273,-0.556755673,1.61414E-06,0.699243272,0.001198592,0.760899432,-0.509988788,0.008683647,5.513339832,-0.177167698
0.9325,0.008626294,5.476211913,-3.671613087,6.593156603,0.001308371,0.830590299,-0.556882433,1.61406E-06,0.699350178,0.001198469,0.760821596,-0.5101049,0.008684477,5.513866856,-0.177510909
0.9326,0.008626077,5.476074038,-3.672731962,6.593665243,0.001308237,0.830505316,-0.557009164,1.61398E-06,0.699457123,0.001198346,0.760743752,-0.510220985,0.008685307,5.514393857,-0.177854147
0.9327,0.00862586,5.475936141,-3.673850859,6.594174032,0.001308103,0.830420325,-0.557135866,1.6139E-06,0.699564108,0.001198224,0.760665899,-0.510337045,0.008686137,5.514920833,-0.178197412
0.9328,0.008625642,5.475798223,-3.674969777,6.594682967,0.001307969,0.830335325,-0.557262539,1.61382E-06,0.699671132,0.001198101,0.760588039,-0.510453078,0.008686967,5.515447786,-0.178540704
0.9329,0.008625425,5.475660282,-3.676088718,6.595192051,0.001307835,0.830250316,-0.557389184,1.61374E-06,0.699778195,0.001197979,0.760510171,-0.510569085,0.008687797,5.515974714,-0.178884022
0.933,0.008625208,5.47552232,-3.67720768,6.595701281,0.001307701,0.830165298,-0.557515801,1.61366E-06,0.699885298,0.001197856,0.760432295,-0.510685065,0.008688627,5.516501619,-0.179227368
0.9331,0.008624991,5.475384336,-3.678326664,6.59621066,0.001307568,0.830080272,-0.557642388,1.61358E-06,0.699992439,0.001197733,0.76035441,-0.51080102,0.008689457,5.517028499,-0.179570741
0.9332,0.008624774,5.47524633,-3.67944567,6.596720185,0.001307434,0.829995237,-0.557768947,1.6135E-06,0.70009962,0.001197611,0.760276518,-0.510916948,0.008690287,5.517555355,-0.17991414
0.9333,0.008624556,5.475108302,-3.680564698,6.597229858,0.0013073,0.829910193,-0.557895477,1.61342E-06,0.70020684,0.001197488,0.760198618,-0.511032849,0.008691117,5.518082188,-0.180257566
0.9334,0.008624339,5.474970253,-3.681683747,6.597739678,0.001307166,0.82982514,-0.558021978,1.61334E-06,0.700314099,0.001197365,0.76012071,-0.511148725,0.008691946,5.518608996,-0.180601019
0.9335,0.008624122,5.474832181,-3.682802819,6.598249646,0.001307032,0.829740079,-0.558148451,1.61326E-06,0.700421398,0.001197242,0.760042793,-0.511264574,0.008692776,5.519135781,-0.180944499
0.9336,0.008623904,5.474694088,-3.683921912,6.598759761,0.001306898,0.829655009,-0.558274895,1.61318E-06,0.700528736,0.00119712,0.759964869,-0.511380397,0.008693606,5.519662541,-0.181288006
0.9337,0.008623687,5.474555972,-3.685041028,6.599270023,0.001306764,0.82956993,-0.55840131,1.6131E-06,0.700636113,0.001196997,0.759886937,-0.511496193,0.008694435,5.520189278,-0.181631539
0.9338,0.008623469,5.474417835,-3.686160165,6.599780433,0.00130663,0.829484843,-0.558527697,1.61302E-06,0.700743529,0.001196874,0.759808997,-0.511611963,0.008695265,5.52071599,-0.181975099
0.9339,0.008623252,5.474279676,-3.687279324,6.600290989,0.001306496,0.829399747,-0.558654055,1.61294E-06,0.700850984,0.001196751,0.759731049,-0.511727707,0.008696095,5.521242678,-0.182318685
0.934,0.008623034,5.474141495,-3.688398505,6.600801693,0.001306362,0.829314642,-0.558780384,1.61286E-06,0.700958479,0.001196629,0.759653093,-0.511843425,0.008696924,5.521769343,-0.182662299
0.9341,0.008622817,5.474003292,-3.689517708,6.601312545,0.001306228,0.829229529,-0.558906684,1.61278E-06,0.701066013,0.001196506,0.759575129,-0.511959117,0.008697754,5.522295983,-0.183005938
0.9342,0.008622599,5.473865068,-3.690636932,6.601823543,0.001306094,0.829144407,-0.559032956,1.6127E-06,0.701173586,0.001196383,0.759497157,-0.512074782,0.008698583,5.522822599,-0.183349605
0.9343,0.008622381,5.473726821,-3.691756179,6.602334689,0.001305959,0.829059277,-0.559159199,1.61262E-06,0.701281199,0.00119626,0.759419178,-0.51219042,0.008699413,5.523349191,-0.183693298
0.9344,0.008622164,5.473588553,-3.692875447,6.602845982,0.001305825,0.828974138,-0.559285414,1.61254E-06,0.70138885,0.001196137,0.75934119,-0.512306033,0.008700242,5.523875759,-0.184037018
0.9345,0.008621946,5.473450263,-3.693994737,6.603357421,0.001305691,0.82888899,-0.559411599,1.61246E-06,0.701496541,0.001196015,0.759263195,-0.512421619,0.008701071,5.524402304,-0.184380764
0.9346,0.008621728,5.473311951,-3.695114049,6.603869009,0.001305557,0.828803834,-0.559537756,1.61238E-06,0.701604272,0.001195892,0.759185192,-0.512537179,0.008701901,5.524928824,-0.184724536
0.9347,0.00862151,5.473173617,-3.696233383,6.604380743,0.001305423,0.828718669,-0.559663885,1.6123E-06,0.701712041,0.001195769,0.759107181,-0.512652713,0.00870273,5.52545532,-0.185068335
0.9348,0.008621293,5.473035261,-3.697352739,6.604892624,0.001305289,0.828633495,-0.559789984,1.61222E-06,0.70181985,0.001195646,0.759029162,-0.51276822,0.008703559,5.525981792,-0.185412161
0.9349,0.008621075,5.472896884,-3.698472116,6.605404652,0.001305155,0.828548313,-0.559916055,1.61214E-06,0.701927698,0.001195523,0.758951135,-0.512883701,0.008704388,5.52650824,-0.185756013
0.935,0.008620857,5.472758484,-3.699591516,6.605916827,0.00130502,0.828463123,-0.560042098,1.61206E-06,0.702035585,0.0011954,0.7588731,-0.512999156,0.008705218,5.527034664,-0.186099891
0.9351,0.008620639,5.472620063,-3.700710937,6.60642915,0.001304886,0.828377924,-0.560168111,1.61198E-06,0.702143512,0.001195277,0.758795058,-0.513114585,0.008706047,5.527561063,-0.186443796
0.9352,0.008620421,5.47248162,-3.70183038,6.606941619,0.001304752,0.828292716,-0.560294096,1.6119E-06,0.702251478,0.001195154,0.758717008,-0.513229987,0.008706876,5.528087439,-0.186787727
0.9353,0.008620203,5.472343155,-3.702949845,6.607454235,0.001304618,0.8282075,-0.560420052,1.61182E-06,0.702359483,0.001195031,0.75863895,-0.513345363,0.008707705,5.528613791,-0.187131684
0.9354,0.008619985,5.472204668,-3.704069332,6.607966998,0.001304484,0.828122276,-0.560545979,1.61174E-06,0.702467527,0.001194908,0.758560884,-0.513460712,0.008708534,5.529140118,-0.187475668
0.9355,0.008619767,5.472066159,-3.705188841,6.608479908,0.001304349,0.828037043,-0.560671878,1.61166E-06,0.702575611,0.001194785,0.75848281,-0.513576036,0.008709363,5.529666422,-0.187819678
