time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z,,,,Condition 1
0.9964,0.008453561,5.990031967,-3.784652033,7.08548837,0.001193081,0.845394369,-0.534141309,1.56E-06,0.807867116,0.001290281,0.914268328,-0.577657599,0.009193533,6.515244698,-0.400745952,,,,
0.9965,0.008453343,5.989877688,-3.785787312,7.085964419,0.00119297,0.845315801,-0.534265639,1.56E-06,0.807974692,0.001290161,0.914183359,-0.577792059,0.009194347,6.515821697,-0.401113814,,,,
0.9966,0.008453126,5.989723387,-3.786922613,7.086440615,0.001192859,0.845237223,-0.534389945,1.56E-06,0.808082309,0.001290041,0.91409838,-0.577926492,0.009195161,6.51639867,-0.401481694,,,,
0.9967,0.008452908,5.989569062,-3.788057938,7.086916956,0.001192748,0.845158635,-0.534514227,1.56E-06,0.808189966,0.001289921,0.914013389,-0.578060899,0.009195976,6.516975616,-0.401849592,,,,
0.9968,0.00845269,5.989414714,-3.789193286,7.087393443,0.001192637,0.845080037,-0.534638484,1.56E-06,0.808297663,0.001289801,0.913928388,-0.578195279,0.00919679,6.517552535,-0.402217507,,,,
0.9969,0.008452472,5.989260343,-3.790328657,7.087870077,0.001192526,0.845001429,-0.534762717,1.56E-06,0.8084054,0.001289681,0.913843375,-0.578329633,0.009197604,6.518129427,-0.40258544,,,,
0.997,0.008452255,5.989105949,-3.791464051,7.088346856,0.001192415,0.844922811,-0.534886925,1.56E-06,0.808513177,0.001289561,0.913758352,-0.57846396,0.009198418,6.518706292,-0.40295339,,,,
0.9971,0.008452037,5.988951531,-3.792599469,7.088823782,0.001192305,0.844844182,-0.535011108,1.56E-06,0.808620995,0.001289441,0.913673318,-0.578598261,0.009199232,6.51928313,-0.403321357,,,,
0.9972,0.008451819,5.988797091,-3.793734909,7.089300853,0.001192194,0.844765544,-0.535135268,1.55E-06,0.808728852,0.001289321,0.913588273,-0.578732535,0.009200046,6.519859941,-0.403689342,,,,
0.9973,0.008451601,5.988642627,-3.794870373,7.089778071,0.001192083,0.844686895,-0.535259402,1.55E-06,0.80883675,0.001289201,0.913503217,-0.578866783,0.00920086,6.520436726,-0.404057344,,,,
0.9974,0.008451383,5.988488141,-3.796005859,7.090255434,0.001191972,0.844608237,-0.535383513,1.55E-06,0.808944689,0.001289081,0.91341815,-0.579001005,0.009201674,6.521013483,-0.404425364,,,,
0.9975,0.008451165,5.988333631,-3.797141369,7.090732943,0.001191861,0.844529568,-0.535507598,1.55E-06,0.809052667,0.001288961,0.913333072,-0.5791352,0.009202487,6.521590213,-0.404793401,,,,
0.9976,0.008450947,5.988179098,-3.798276902,7.091210599,0.00119175,0.84445089,-0.53563166,1.55E-06,0.809160686,0.001288841,0.913247984,-0.579269368,0.009203301,6.522166916,-0.405161455,,,,
0.9977,0.008450729,5.988024542,-3.799412458,7.0916884,0.001191639,0.844372201,-0.535755697,1.55E-06,0.809268744,0.001288721,0.913162884,-0.57940351,0.009204115,6.522743592,-0.405529527,,,,
0.9978,0.008450511,5.987869963,-3.800548037,7.092166346,0.001191527,0.844293502,-0.535879709,1.55E-06,0.809376844,0.001288601,0.913077774,-0.579537626,0.009204929,6.523320241,-0.405897616,,,,
0.9979,0.008450293,5.98771536,-3.80168364,7.092644439,0.001191416,0.844214793,-0.536003697,1.55E-06,0.809484983,0.001288481,0.912992653,-0.579671715,0.009205742,6.523896864,-0.406265722,,,,
0.998,0.008450075,5.987560735,-3.802819265,7.093122678,0.001191305,0.844136075,-0.53612766,1.55E-06,0.809593162,0.001288361,0.912907521,-0.579805778,0.009206556,6.524473459,-0.406633845,,,,
0.9981,0.008449857,5.987406087,-3.803954913,7.093601062,0.001191194,0.844057346,-0.536251599,1.55E-06,0.809701382,0.00128824,0.912822378,-0.579939814,0.00920737,6.525050027,-0.407001985,,,,
0.9982,0.008449639,5.987251415,-3.805090585,7.094079592,0.001191083,0.843978607,-0.536375514,1.55E-06,0.809809642,0.00128812,0.912737225,-0.580073824,0.009208183,6.525626568,-0.407370143,,,,
